txn_id,client_id,amount,currency,txn_ts,category
2600,255,6003.99,USD,2025-02-07 20:04:35,Transfers
2601,445,9981.55,EUR,2025-01-30 05:32:16,Fees
2602,185,9845.4,RUB,2025-04-14 07:04:33,Payments
2603,412,5131.06,USD,2025-05-04 06:55:11,Transfers
2604,325,5742.9,EUR,2025-02-10 21:13:50,Deposits
2605,403,8974.24,EUR,2025-01-25 07:51:09,Transfers
2606,402,9856.5,USD,2025-02-03 04:54:20,ATM
2607,312,7788.29,RUB,2025-04-16 06:13:23,ATM
2608,202,661.19,USD,2025-05-03 05:48:04,Refunds
2609,310,3233.17,USD,2025-01-18 18:45:21,ATM
2610,430,8966.66,EUR,2025-02-14 03:24:59,ATM
2611,488,7685.84,EUR,2025-02-19 07:07:06,Fees
2612,471,7424.91,EUR,2025-02-12 00:29:39,Transfers
2613,172,6682.55,RUB,2025-03-20 21:00:31,Deposits
2614,338,4158.49,USD,2025-01-13 01:35:42,Fees
2615,141,4038.38,USD,2025-01-01 01:20:11,Transfers
2616,367,8091.24,USD,2025-03-31 02:19:17,Transfers
2617,496,2944.87,EUR,2025-01-10 05:10:43,Transfers
2618,121,6851.47,EUR,2025-02-10 17:09:55,Refunds
2619,362,7264.82,RUB,2025-02-02 14:55:05,Deposits
2620,478,8447.11,EUR,2025-03-14 13:59:04,Transfers
2621,438,3205.66,EUR,2025-01-09 13:40:44,Fees
2622,256,7421.47,EUR,2025-04-12 08:33:52,Refunds
2623,141,1073.83,USD,2025-04-13 09:26:53,Payments
2624,469,1389.24,EUR,2025-04-03 20:39:30,Refunds
2625,468,4179.19,USD,2025-04-03 08:45:29,Fees
2626,331,561.71,EUR,2025-02-16 04:21:52,Refunds
2627,491,9477.51,EUR,2025-02-28 05:39:54,Payments
2628,101,9019.94,EUR,2025-04-10 04:37:08,Payments
2629,346,498.85,USD,2025-02-27 15:04:04,Deposits
2630,115,8384.73,RUB,2025-03-02 11:48:41,Refunds
2631,474,5093.65,USD,2025-03-14 12:25:13,Deposits
2632,372,7022.61,EUR,2025-02-14 18:41:53,Fees
2633,465,8870.44,USD,2025-01-30 22:51:37,Transfers
2634,325,5773.98,EUR,2025-02-09 17:57:54,Deposits
2635,133,1172.11,USD,2025-05-02 21:42:35,Refunds
2636,110,35.76,USD,2025-04-26 09:22:54,Deposits
2637,234,4974.25,RUB,2025-03-31 18:12:55,Fees
2638,397,9492.83,USD,2025-01-21 14:16:15,ATM
2639,160,5730.49,RUB,2025-01-14 20:12:42,Transfers
2640,440,3735.66,USD,2025-04-23 17:38:30,Refunds
2641,195,318.91,EUR,2025-01-01 10:25:12,Refunds
2642,298,9150.64,EUR,2025-03-25 03:23:18,Fees
2643,181,3278.3,RUB,2025-01-22 08:40:51,Deposits
2644,286,7050.73,USD,2025-04-21 19:00:29,Deposits
2645,280,6945.43,RUB,2025-03-17 01:35:59,Transfers
2646,102,2546.29,RUB,2025-01-07 15:20:19,ATM
2647,327,647.14,EUR,2025-04-04 14:04:27,Transfers
2648,414,3856.15,USD,2025-01-05 16:09:57,Transfers
2649,474,3178.14,RUB,2025-04-26 03:36:11,Payments
2650,232,7005.56,RUB,2025-01-30 11:37:40,Deposits
2651,452,8199.63,RUB,2025-03-11 11:22:48,Fees
2652,451,2232.23,USD,2025-03-14 06:14:27,Fees
2653,495,5287.03,RUB,2025-01-04 14:05:54,Refunds
2654,249,415.68,USD,2025-01-03 02:18:40,ATM
2655,440,2150.42,USD,2025-03-08 19:17:28,Refunds
2656,326,7620.0,USD,2025-01-24 08:42:12,Fees
2657,123,7936.05,RUB,2025-04-22 05:04:48,Fees
2658,208,7766.28,RUB,2025-03-18 04:56:00,ATM
2659,368,1432.46,RUB,2025-02-19 03:37:43,Payments
2660,164,5514.84,RUB,2025-02-14 11:54:36,Deposits
2661,273,4232.86,RUB,2025-01-28 04:23:17,Refunds
2662,409,9914.95,RUB,2025-02-22 05:51:08,Fees
2663,159,6544.16,EUR,2025-02-05 20:40:22,Payments
2664,298,9352.67,USD,2025-02-15 02:01:53,Payments
2665,185,1462.05,RUB,2025-02-19 06:29:21,ATM
2666,314,4514.22,EUR,2025-01-09 10:57:55,Refunds
2667,196,7718.36,EUR,2025-02-21 04:11:23,Fees
2668,486,3684.9,EUR,2025-04-22 14:44:41,Refunds
2669,130,6328.76,EUR,2025-04-12 04:39:33,Payments
2670,485,5121.9,EUR,2025-03-06 16:11:22,Refunds
2671,416,9919.37,EUR,2025-03-11 20:33:26,Payments
2672,442,1746.99,RUB,2025-02-22 21:48:14,Refunds
2673,440,9354.13,EUR,2025-04-28 21:04:56,Refunds
2674,175,4021.69,RUB,2025-02-03 07:06:16,ATM
2675,472,4685.25,RUB,2025-04-18 06:47:21,ATM
2676,337,5290.73,EUR,2025-02-24 03:36:36,Deposits
2677,484,2661.01,RUB,2025-02-03 16:17:57,ATM
2678,451,9636.94,USD,2025-05-02 00:33:50,Fees
2679,331,9115.76,USD,2025-03-09 09:38:12,Transfers
2680,249,9729.32,RUB,2025-03-18 01:35:10,Transfers
2681,146,9969.23,RUB,2025-02-08 20:55:34,Refunds
2682,140,6701.3,USD,2025-05-02 12:24:17,Refunds
2683,255,4522.34,USD,2025-02-13 07:51:49,ATM
2684,424,8508.83,EUR,2025-04-17 17:10:29,Transfers
2685,302,247.81,RUB,2025-02-15 04:13:08,Refunds
2686,292,8345.7,RUB,2025-02-17 12:59:28,Refunds
2687,197,4977.89,RUB,2025-05-03 17:30:27,Transfers
2688,325,6735.47,RUB,2025-01-03 04:45:05,ATM
2689,355,3746.72,USD,2025-01-10 02:50:49,Deposits
2690,492,3692.55,USD,2025-01-03 14:25:28,Refunds
2691,391,326.85,USD,2025-01-12 23:23:07,Fees
2692,342,4243.66,RUB,2025-05-02 09:17:03,Deposits
2693,464,4089.46,RUB,2025-03-27 11:55:15,Refunds
2694,269,2255.66,USD,2025-04-29 12:44:04,ATM
2695,473,2480.76,USD,2025-03-02 22:05:44,Deposits
2696,247,5845.55,EUR,2025-04-28 20:41:21,Refunds
2697,151,3184.54,USD,2025-01-24 20:02:58,Deposits
2698,267,8304.22,EUR,2025-01-29 07:16:32,Deposits
2699,151,1122.74,RUB,2025-01-26 14:06:26,Deposits
2700,147,5780.67,USD,2025-04-16 19:39:20,Transfers
2701,452,1608.85,RUB,2025-01-11 06:35:07,Transfers
2702,417,5287.12,RUB,2025-03-21 12:53:47,Payments
2703,188,5529.93,EUR,2025-04-23 18:20:29,Fees
2704,435,6426.55,USD,2025-02-09 22:02:14,ATM
2705,127,4279.98,USD,2025-01-08 04:24:48,Refunds
2706,213,5099.65,RUB,2025-03-25 17:51:26,ATM
2707,382,1817.72,RUB,2025-02-01 13:31:51,Payments
2708,221,4635.52,EUR,2025-04-02 00:38:37,ATM
2709,392,3736.57,USD,2025-05-03 06:44:28,Transfers
2710,449,6664.65,EUR,2025-04-24 16:44:24,Payments
2711,126,4353.87,USD,2025-02-18 20:55:47,ATM
2712,109,7795.62,USD,2025-02-02 05:07:39,Payments
2713,476,4265.66,USD,2025-04-06 01:37:09,Deposits
2714,308,2365.35,EUR,2025-03-09 11:16:08,Refunds
2715,302,2744.15,RUB,2025-02-14 19:25:14,Transfers
2716,285,462.4,USD,2025-04-25 03:49:35,Fees
2717,273,5403.79,RUB,2025-03-21 15:59:35,Deposits
2718,376,8310.5,USD,2025-03-17 08:57:37,Payments
2719,331,7693.43,EUR,2025-04-29 10:54:32,Transfers
2720,165,4383.52,EUR,2025-04-26 06:00:23,Payments
2721,350,1969.24,USD,2025-04-12 02:24:20,Payments
2722,367,8636.21,RUB,2025-02-15 12:01:28,Payments
2723,145,577.24,EUR,2025-02-18 12:21:55,Refunds
2724,250,3998.24,RUB,2025-05-04 07:23:49,Fees
2725,416,8567.59,USD,2025-03-07 16:15:13,Deposits
2726,347,3937.84,EUR,2025-04-07 21:40:25,Fees
2727,154,1187.58,RUB,2025-01-23 08:29:41,Transfers
2728,116,2666.84,USD,2025-03-08 13:18:17,ATM
2729,332,6004.29,EUR,2025-04-05 20:18:03,Transfers
2730,284,1528.84,RUB,2025-03-08 21:29:57,ATM
2731,484,6552.8,USD,2025-01-21 01:03:31,Deposits
2732,308,4387.24,RUB,2025-01-06 12:38:43,Refunds
2733,472,3350.55,EUR,2025-04-09 04:41:19,Refunds
2734,185,2416.85,USD,2025-02-17 07:38:43,Deposits
2735,278,8235.07,EUR,2025-02-09 12:34:00,Payments
2736,155,3972.77,USD,2025-03-21 18:12:04,Transfers
2737,329,7387.41,USD,2025-02-03 21:41:32,Transfers
2738,175,4409.15,USD,2025-02-08 02:44:18,Deposits
2739,296,927.75,RUB,2025-04-29 00:38:02,ATM
2740,237,4410.65,RUB,2025-01-02 08:26:17,Refunds
2741,174,5081.8,USD,2025-03-29 22:02:58,Payments
2742,138,4583.84,USD,2025-04-23 21:56:24,ATM
2743,304,8164.25,RUB,2025-04-01 20:01:16,Transfers
2744,478,9109.4,USD,2025-02-28 01:15:20,ATM
2745,179,7869.92,EUR,2025-03-06 03:00:03,ATM
2746,261,5831.99,EUR,2025-03-22 10:36:46,Fees
2747,189,5419.09,EUR,2025-01-05 20:37:57,ATM
2748,423,6449.71,USD,2025-03-26 16:32:54,Transfers
2749,265,2885.42,USD,2025-03-31 00:50:43,Refunds
2750,489,8120.35,USD,2025-04-09 03:04:11,Deposits
2751,198,8569.91,RUB,2025-01-11 03:28:54,Deposits
2752,132,2679.5,EUR,2025-04-16 12:02:24,ATM
2753,333,9029.15,USD,2025-04-05 10:17:17,Transfers
2754,360,8488.84,RUB,2025-03-17 20:12:50,Refunds
2755,496,4250.62,USD,2025-04-16 21:39:26,Payments
2756,448,9090.91,RUB,2025-03-28 06:03:56,Payments
2757,453,1213.19,USD,2025-04-12 05:15:12,Refunds
2758,353,289.59,RUB,2025-05-04 06:55:51,Deposits
2759,243,3485.19,RUB,2025-02-17 11:31:44,Refunds
2760,271,5658.7,USD,2025-02-15 02:49:37,Refunds
2761,153,3520.91,RUB,2025-01-05 08:28:13,Refunds
2762,272,9421.26,EUR,2025-03-01 19:23:24,Fees
2763,245,2554.56,RUB,2025-04-12 02:01:06,Fees
2764,114,2819.32,RUB,2025-03-02 10:02:22,ATM
2765,181,6351.93,EUR,2025-04-22 17:03:52,Fees
2766,313,48.6,EUR,2025-01-02 12:58:09,Transfers
2767,247,7278.29,RUB,2025-04-19 10:08:01,Fees
2768,497,3780.92,RUB,2025-04-24 21:00:00,Transfers
2769,291,9777.7,RUB,2025-02-20 21:46:28,Deposits
2770,483,6917.26,USD,2025-01-12 04:17:17,Deposits
2771,364,531.63,USD,2025-05-01 00:43:16,Fees
2772,116,935.35,USD,2025-02-02 00:31:52,Transfers
2773,181,890.8,RUB,2025-03-21 03:15:03,Transfers
2774,382,9526.7,RUB,2025-04-24 02:00:25,Fees
2775,318,6843.67,USD,2025-01-13 20:33:56,Deposits
2776,220,4281.78,USD,2025-01-04 21:53:19,Fees
2777,308,2012.82,RUB,2025-01-15 19:31:35,Refunds
2778,461,8737.66,USD,2025-03-18 13:03:49,Refunds
2779,255,2023.54,USD,2025-03-14 18:49:24,Deposits
2780,118,7069.73,USD,2025-04-18 10:21:26,Transfers
2781,224,7635.61,EUR,2025-03-30 12:22:58,Refunds
2782,474,2953.61,EUR,2025-03-20 01:04:24,Transfers
2783,404,5054.1,RUB,2025-03-14 14:22:01,Fees
2784,434,2237.66,EUR,2025-01-06 15:14:28,Fees
2785,464,3795.51,RUB,2025-03-26 15:37:15,Deposits
2786,147,9651.69,USD,2025-03-22 18:27:57,Payments
2787,213,6934.45,EUR,2025-02-13 21:11:22,Deposits
2788,123,8467.68,EUR,2025-03-23 13:33:09,Payments
2789,101,5410.59,RUB,2025-03-12 10:43:25,Deposits
2790,433,2398.01,RUB,2025-03-06 00:22:27,Deposits
2791,474,7131.67,RUB,2025-01-06 05:31:02,ATM
2792,162,5010.67,RUB,2025-04-26 06:57:14,Transfers
2793,388,1776.72,RUB,2025-01-07 03:19:08,Refunds
2794,313,4130.17,USD,2025-04-19 20:54:22,Payments
2795,127,6352.05,RUB,2025-01-21 00:19:34,Refunds
2796,466,7355.97,USD,2025-01-02 18:51:10,Transfers
2797,448,2439.78,EUR,2025-01-14 23:37:01,Deposits
2798,326,8761.21,USD,2025-02-17 02:34:46,Refunds
2799,383,3801.72,RUB,2025-04-02 08:09:07,ATM
2800,258,2718.66,USD,2025-04-09 05:13:39,Payments
2801,417,1959.25,USD,2025-04-09 15:10:43,ATM
2802,278,8043.67,EUR,2025-03-25 00:31:48,ATM
2803,495,3548.1,EUR,2025-01-29 13:57:32,Refunds
2804,125,4839.16,RUB,2025-04-04 03:39:56,ATM
2805,168,2235.97,EUR,2025-02-14 00:45:10,Refunds
2806,487,6864.05,EUR,2025-05-04 05:28:41,ATM
2807,215,7812.52,RUB,2025-02-16 11:11:24,Transfers
2808,224,3400.86,USD,2025-04-27 11:17:41,ATM
2809,416,9451.34,RUB,2025-02-16 01:26:16,Refunds
2810,175,315.8,USD,2025-04-02 03:52:59,Payments
2811,305,1338.1,RUB,2025-01-28 19:35:53,Deposits
2812,214,5891.98,RUB,2025-03-04 22:42:41,Payments
2813,179,7017.05,USD,2025-01-17 04:12:35,Refunds
2814,485,2514.32,RUB,2025-01-09 14:35:01,ATM
2815,179,5545.17,RUB,2025-02-25 20:20:40,Fees
2816,137,3190.68,USD,2025-02-05 08:11:04,Refunds
2817,369,5545.35,USD,2025-01-06 05:03:58,Fees
2818,446,6596.68,EUR,2025-04-17 00:03:46,Deposits
2819,150,9728.35,RUB,2025-03-18 09:54:30,Refunds
2820,383,4562.41,USD,2025-04-29 04:27:59,Deposits
2821,316,6485.68,RUB,2025-03-09 15:43:37,Refunds
2822,432,5784.61,RUB,2025-02-13 20:24:46,Refunds
2823,150,3182.37,RUB,2025-01-19 19:28:59,Transfers
2824,490,2538.11,EUR,2025-01-14 07:03:46,Fees
2825,347,9878.83,EUR,2025-01-26 20:55:19,Fees
2826,436,2076.46,USD,2025-04-13 00:35:48,Fees
2827,244,7904.85,USD,2025-04-03 05:59:58,Transfers
2828,477,1474.41,EUR,2025-02-12 13:26:44,ATM
2829,350,8045.47,USD,2025-02-01 11:54:29,Payments
2830,150,1865.43,USD,2025-04-27 07:04:25,Refunds
2831,469,9671.89,USD,2025-01-20 22:00:27,Refunds
2832,418,6863.02,USD,2025-04-14 18:36:57,ATM
2833,220,910.28,USD,2025-01-31 04:56:24,Payments
2834,318,6934.84,USD,2025-03-12 13:13:16,ATM
2835,255,6040.17,RUB,2025-02-13 23:09:32,Deposits
2836,317,3382.09,EUR,2025-02-06 11:44:29,Fees
2837,486,2614.75,EUR,2025-01-11 05:18:56,Payments
2838,459,7190.42,USD,2025-04-01 11:00:26,Deposits
2839,186,7416.2,EUR,2025-02-17 02:57:55,Deposits
2840,488,3278.79,RUB,2025-05-01 18:52:06,Refunds
2841,275,8763.51,USD,2025-05-03 03:55:58,Transfers
2842,381,2695.58,EUR,2025-02-22 18:58:08,Refunds
2843,405,707.95,EUR,2025-01-24 19:28:50,Refunds
2844,293,6002.68,EUR,2025-04-29 11:03:37,ATM
2845,282,1079.64,EUR,2025-03-01 10:32:44,Transfers
2846,282,2773.87,USD,2025-02-07 17:48:35,Transfers
2847,445,5076.79,USD,2025-02-06 14:49:45,Payments
2848,254,2870.73,USD,2025-04-24 20:55:09,Fees
2849,211,2157.81,EUR,2025-03-04 05:30:00,Fees
2850,244,7034.82,EUR,2025-01-27 03:41:59,Transfers
2851,177,5474.52,USD,2025-02-20 23:21:51,Fees
2852,256,8399.21,RUB,2025-02-06 12:47:46,ATM
2853,145,5816.58,EUR,2025-04-12 01:47:17,Fees
2854,135,4839.64,RUB,2025-03-07 16:42:41,Payments
2855,389,2619.95,USD,2025-03-09 12:24:34,Transfers
2856,130,7922.74,RUB,2025-03-20 18:43:18,Fees
2857,327,1976.74,RUB,2025-05-03 08:53:03,Deposits
2858,411,2429.86,RUB,2025-03-06 20:54:28,Refunds
2859,389,8417.47,RUB,2025-02-03 14:36:42,Refunds
2860,278,7414.51,RUB,2025-02-16 10:02:34,Payments
2861,177,6132.61,RUB,2025-03-11 16:25:36,Deposits
2862,472,398.82,EUR,2025-01-30 09:07:37,Fees
2863,434,1281.3,EUR,2025-01-13 06:56:19,Payments
2864,344,5004.58,RUB,2025-04-01 22:56:18,Refunds
2865,134,7465.93,USD,2025-02-19 08:12:57,Payments
2866,114,4646.37,EUR,2025-01-11 12:35:59,Payments
2867,226,182.76,EUR,2025-01-05 02:15:40,ATM
2868,163,1850.86,EUR,2025-03-07 04:46:58,Transfers
2869,444,5891.78,USD,2025-02-08 03:58:29,ATM
2870,182,6945.23,RUB,2025-02-08 21:41:03,Deposits
2871,213,343.95,RUB,2025-04-21 02:47:28,Transfers
2872,490,442.88,EUR,2025-03-23 06:27:27,Refunds
2873,427,2620.49,RUB,2025-02-12 13:31:48,Payments
2874,187,844.18,USD,2025-01-27 11:14:03,Deposits
2875,253,5424.04,USD,2025-02-16 10:17:16,Transfers
2876,306,1245.78,EUR,2025-03-05 06:28:51,Payments
2877,365,6485.71,EUR,2025-04-23 16:00:33,Transfers
2878,474,7774.48,USD,2025-01-05 16:03:13,Transfers
2879,448,9705.46,USD,2025-04-04 22:10:55,Deposits
2880,490,9484.59,USD,2025-03-18 16:22:40,Deposits
2881,116,2740.92,EUR,2025-02-25 18:03:12,Payments
2882,194,303.8,RUB,2025-03-16 18:08:01,Payments
2883,325,3300.83,EUR,2025-02-23 00:32:49,Payments
2884,119,7087.72,EUR,2025-02-11 13:26:18,ATM
2885,242,607.41,RUB,2025-04-19 14:32:16,Refunds
2886,161,3603.53,RUB,2025-04-13 21:50:10,Payments
2887,473,2987.37,USD,2025-05-04 07:57:50,Payments
2888,125,2201.26,EUR,2025-05-04 01:42:55,Fees
2889,159,7064.25,USD,2025-03-21 14:28:16,Fees
2890,178,6594.38,RUB,2025-02-16 06:16:57,Fees
2891,159,5359.59,USD,2025-02-23 22:19:49,Transfers
2892,327,9108.64,USD,2025-05-01 01:11:36,Refunds
2893,245,1040.36,EUR,2025-01-23 05:37:53,ATM
2894,464,1505.4,USD,2025-02-13 22:43:00,Payments
2895,204,3840.66,RUB,2025-03-14 20:38:07,Payments
2896,314,6562.26,RUB,2025-03-09 08:11:04,ATM
2897,364,5844.95,RUB,2025-01-09 21:42:52,Fees
2898,350,749.69,RUB,2025-02-21 07:35:37,Fees
2899,418,9584.66,USD,2025-04-10 04:33:58,ATM
2900,180,3057.6,RUB,2025-02-16 15:36:54,ATM
2901,302,3596.14,RUB,2025-02-27 22:40:20,Fees
2902,420,6240.06,EUR,2025-03-16 08:27:01,Payments
2903,445,9452.2,USD,2025-03-22 21:28:18,Deposits
2904,347,6630.26,EUR,2025-02-16 16:19:14,Payments
2905,360,9548.19,USD,2025-04-21 12:30:28,Refunds
2906,445,1884.04,RUB,2025-03-28 11:22:52,ATM
2907,349,6191.91,EUR,2025-01-14 15:38:14,Fees
2908,479,8290.5,USD,2025-03-03 15:18:57,Deposits
2909,151,5095.15,EUR,2025-04-05 01:05:28,Refunds
2910,239,3628.12,RUB,2025-03-30 16:34:10,Refunds
2911,144,9847.74,EUR,2025-02-07 19:56:48,ATM
2912,136,1418.46,EUR,2025-01-19 08:38:31,Refunds
2913,288,4115.19,RUB,2025-01-29 09:09:44,ATM
2914,190,8735.0,EUR,2025-02-21 23:12:23,Fees
2915,262,9005.8,EUR,2025-01-09 17:00:08,Transfers
2916,275,9804.02,EUR,2025-03-25 09:23:32,Refunds
2917,348,8849.63,RUB,2025-05-02 08:12:08,Transfers
2918,478,519.06,EUR,2025-02-26 20:07:46,Fees
2919,439,9298.37,EUR,2025-01-22 05:24:07,ATM
2920,251,4287.39,USD,2025-02-19 19:33:43,Payments
2921,230,6519.68,USD,2025-02-23 20:51:30,Fees
2922,408,3948.82,RUB,2025-04-06 23:17:18,Payments
2923,149,8138.54,USD,2025-03-01 14:38:11,ATM
2924,316,5763.43,EUR,2025-03-29 09:40:41,Fees
2925,269,8456.99,EUR,2025-03-29 20:39:58,Payments
2926,173,1945.78,RUB,2025-01-08 08:22:05,Deposits
2927,346,1857.98,RUB,2025-01-27 18:52:00,ATM
2928,228,4409.36,RUB,2025-02-23 13:39:03,Refunds
2929,174,57.47,USD,2025-02-03 13:42:44,Deposits
2930,361,6931.6,RUB,2025-04-09 12:10:05,Payments
2931,169,2967.58,EUR,2025-03-12 14:23:04,Payments
2932,369,5577.42,EUR,2025-02-23 00:11:08,Transfers
2933,164,709.34,RUB,2025-04-02 23:30:16,Refunds
2934,273,1714.74,EUR,2025-04-01 11:51:21,Fees
2935,423,6232.36,EUR,2025-02-18 07:07:40,Deposits
2936,191,3063.57,EUR,2025-02-17 12:51:49,Refunds
2937,407,2155.07,EUR,2025-04-13 04:39:00,Refunds
2938,388,2296.18,USD,2025-02-18 09:26:56,Refunds
2939,461,2156.05,EUR,2025-01-16 11:50:49,Payments
2940,167,6232.28,RUB,2025-02-09 19:15:56,Payments
2941,386,1685.24,EUR,2025-01-31 03:00:51,Fees
2942,474,3633.44,USD,2025-04-02 14:29:44,Deposits
2943,405,6881.99,EUR,2025-02-20 10:42:17,Payments
2944,175,5141.57,EUR,2025-04-08 19:55:53,ATM
2945,428,5976.84,USD,2025-02-09 01:20:56,Deposits
2946,142,2516.56,RUB,2025-03-08 08:49:56,Refunds
2947,335,9327.82,RUB,2025-04-28 15:48:47,ATM
2948,299,4144.65,EUR,2025-04-15 20:19:42,Transfers
2949,312,2876.77,EUR,2025-04-20 14:27:31,Refunds
2950,307,9044.22,USD,2025-02-15 19:00:02,ATM
2951,112,6556.34,EUR,2025-04-27 01:54:10,Transfers
2952,303,6143.32,EUR,2025-03-27 09:23:21,Payments
2953,474,8868.48,USD,2025-04-03 21:45:32,ATM
2954,274,594.82,EUR,2025-04-25 07:59:52,Fees
2955,210,8378.42,EUR,2025-02-23 01:25:15,Refunds
2956,497,6781.86,USD,2025-03-05 13:26:58,Payments
2957,139,3606.33,RUB,2025-03-14 18:39:34,Deposits
2958,294,2570.95,EUR,2025-04-29 19:13:24,Refunds
2959,305,1057.01,USD,2025-04-23 00:37:14,ATM
2960,291,9411.33,USD,2025-02-23 22:32:22,Payments
2961,468,1427.7,EUR,2025-02-21 01:09:54,Refunds
2962,268,2601.79,EUR,2025-04-11 23:41:00,Fees
2963,489,6914.16,RUB,2025-03-03 03:57:59,Deposits
2964,126,7104.42,EUR,2025-02-04 02:11:13,Fees
2965,393,1616.08,RUB,2025-04-26 11:07:38,ATM
2966,337,8143.17,USD,2025-01-08 13:18:09,Transfers
2967,196,5107.77,EUR,2025-02-26 11:46:58,Fees
2968,191,8486.08,RUB,2025-01-23 16:37:22,Transfers
2969,387,881.98,RUB,2025-03-27 06:30:29,Transfers
2970,355,437.87,EUR,2025-05-02 20:07:47,ATM
2971,344,6373.53,USD,2025-01-12 15:58:55,Payments
2972,120,1508.74,EUR,2025-05-04 20:25:55,ATM
2973,339,5254.24,USD,2025-01-10 14:38:30,ATM
2974,492,150.95,USD,2025-02-23 15:05:23,Fees
2975,106,7801.49,USD,2025-04-15 05:05:56,Payments
2976,287,8996.31,EUR,2025-02-28 20:30:05,ATM
2977,297,8390.44,USD,2025-03-21 16:15:40,Deposits
2978,458,9583.94,USD,2025-02-15 11:29:24,Transfers
2979,213,9031.93,USD,2025-01-26 16:40:54,Deposits
2980,290,4445.74,USD,2025-03-21 13:03:54,Refunds
2981,386,3989.5,USD,2025-02-24 13:20:25,Fees
2982,124,8962.87,USD,2025-01-19 08:51:29,Payments
2983,420,9270.12,EUR,2025-03-23 23:38:04,Refunds
2984,428,9728.63,RUB,2025-02-28 05:03:38,ATM
2985,387,7685.49,USD,2025-03-22 04:37:34,Payments
2986,359,2027.87,USD,2025-03-01 08:41:01,Refunds
2987,399,9450.09,EUR,2025-04-01 11:15:36,ATM
2988,412,9471.94,USD,2025-01-05 18:48:06,Refunds
2989,461,6664.65,USD,2025-03-20 22:51:00,Payments
2990,271,8574.23,RUB,2025-02-15 14:01:50,Transfers
2991,282,5616.15,USD,2025-01-04 10:26:33,Refunds
2992,355,9441.83,RUB,2025-02-15 06:46:51,Transfers
2993,177,948.42,RUB,2025-03-17 19:06:49,ATM
2994,442,8641.0,EUR,2025-01-04 18:46:57,ATM
2995,408,564.48,USD,2025-03-28 11:18:37,Refunds
2996,352,3397.68,EUR,2025-01-27 08:36:01,Deposits
2997,220,1361.9,RUB,2025-01-17 11:17:01,Fees
2998,239,4796.56,EUR,2025-02-15 02:13:25,Fees
2999,273,2330.14,USD,2025-04-01 15:18:26,Fees
3000,365,9521.2,RUB,2025-02-28 07:10:40,ATM
3001,411,5597.62,USD,2025-03-02 16:29:35,Payments
3002,368,8978.33,EUR,2025-03-16 21:53:28,Transfers
3003,471,2787.8,EUR,2025-02-04 19:26:14,ATM
3004,484,269.52,RUB,2025-04-08 08:46:55,Deposits
3005,381,7758.79,EUR,2025-02-15 15:05:58,Transfers
3006,248,7026.75,RUB,2025-04-12 06:21:52,Fees
3007,339,5459.46,RUB,2025-01-12 00:33:35,Deposits
3008,270,8155.27,EUR,2025-03-07 03:43:17,Fees
3009,351,8402.44,USD,2025-01-04 12:54:10,ATM
3010,424,5883.15,USD,2025-04-16 20:58:03,Deposits
3011,247,9659.62,EUR,2025-01-07 10:22:37,Payments
3012,302,7199.92,EUR,2025-01-02 20:07:29,Payments
3013,118,6771.99,EUR,2025-04-28 07:57:21,ATM
3014,394,3620.6,RUB,2025-03-07 17:51:20,Deposits
3015,295,32.56,EUR,2025-03-08 21:19:25,Fees
3016,283,2417.02,RUB,2025-01-10 00:44:58,ATM
3017,312,7641.57,EUR,2025-01-17 09:41:50,Transfers
3018,186,7101.61,USD,2025-02-07 16:50:03,Fees
3019,339,3316.91,USD,2025-03-18 00:10:21,ATM
3020,398,6259.57,RUB,2025-01-30 06:55:18,Refunds
3021,239,1960.92,EUR,2025-02-20 00:46:32,Refunds
3022,152,2643.64,RUB,2025-04-04 17:42:10,Refunds
3023,254,9474.61,USD,2025-03-23 06:40:03,Payments
3024,179,4137.67,RUB,2025-04-26 14:15:53,ATM
3025,249,2457.43,EUR,2025-03-26 06:29:13,Payments
3026,350,4876.21,RUB,2025-02-18 18:56:26,Refunds
3027,145,3876.29,EUR,2025-01-27 07:25:43,Fees
3028,398,7298.0,EUR,2025-02-13 12:54:30,Transfers
3029,189,9621.54,USD,2025-02-13 08:41:35,ATM
3030,457,5921.46,RUB,2025-02-15 17:44:43,ATM
3031,392,5915.56,RUB,2025-04-25 01:14:19,ATM
3032,209,3654.69,USD,2025-03-05 04:21:08,ATM
3033,325,5650.66,USD,2025-02-20 17:55:41,Refunds
3034,144,3200.1,USD,2025-04-13 07:05:03,Fees
3035,139,20.91,RUB,2025-03-16 22:16:51,Deposits
3036,482,8662.3,USD,2025-02-28 13:22:41,Fees
3037,420,4300.15,RUB,2025-03-19 14:28:05,Payments
3038,161,4925.96,USD,2025-01-24 12:52:25,Transfers
3039,213,844.17,RUB,2025-02-10 05:55:13,Payments
3040,179,8372.73,USD,2025-02-22 02:01:38,Refunds
3041,258,1711.67,USD,2025-03-07 17:15:00,Payments
3042,216,4112.11,EUR,2025-01-29 06:17:34,Refunds
3043,231,8404.25,USD,2025-04-27 18:29:41,Fees
3044,311,4583.25,RUB,2025-04-25 01:53:56,Refunds
3045,175,9312.21,RUB,2025-03-27 22:04:18,Fees
3046,453,2101.05,EUR,2025-03-07 05:32:31,Deposits
3047,391,7155.18,EUR,2025-04-13 20:24:58,Fees
3048,404,9780.21,RUB,2025-01-03 23:12:17,Refunds
3049,167,5500.64,EUR,2025-03-16 14:16:18,Refunds
